Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
184973,B000LRILSK,A2A1XYSB692L6J,"Patricia ""A Reader""",0,0,5,1228521600,"G R E A T......O L D......F A V O U R I T E.....( A l s o...h a s.. o t h e r...v e r s i o n,...w i t h...n e w ..t w i s t..).","I grew up in New York City, and fondly remember the jingle, ""Conta-dina...tomato...sauce....New York's...best...selling...brand!""<br /><br />This is Contadina Tomato PASTE, of course, not the sauce -- but it's made by the same people, and, unlike the tomato sauce, I have actually tried the Contadina Tomato PASTE.<br /><br />Tomato paste is similar in all brands.  Look at the ingredient panel.  The ingredient (usually), is just ""tomatoes"".  The only exception are brands like ""Muir Glen"", (also sold on Amazon.com), which is Organic. (Sadly, ""Del Monte""-a large corporation -- also sold organic tomato paste for a while, but no longer does.  Please sell it again, Del Monte -- and I, and I'm sure many others -- will buy it!)<br /><br />In the meantime, Contadina tomato paste is as good as any other.  In some ways, it is preferable to other brands. Why?  Well, one reason is the picture on the can.  Instead of just tomatoes, as other brands have, Contadina tomato paste features a pretty lady, and in the background, an Italian tomato grove.  It's buildings seem beautiful, and somewhat mysterious, as Italian buildings sometimes are.  If one is of a creative mind-set, looking at these buildings, (and the pretty lady), could, possibly, be the start of an interesting story to write...which might even become a best-seller and featured on Amazon!<br /><br />A more practical reason why (another type of) Contadina tomato sauce might be purchased is this:  Contadina ALSO makes, (in 6 ounce cans), an ""Italian Style"" tomato paste.  Though not the item featured here, it is certainly something to look for....hopefully, in the future on Amazon, and right now, in your local supermarket or warehouse store.  ""Italian Style"" Contadina tomato paste, in addition to mainly consisting of tomatoes, ALSO has a few spices and herbs.  These (to me), expertly chosen and blended herbs, add to the flavouring, and make for a tastier dish!<br /><br />As for the plain tomato paste being reviewed here, it's as good as any other brand -- plus you get that nice picture on the label.  It's not organic -- but it IS all-natural.  Just tomatoes.  The 12-ounce size means you don't have to open the can as often, you have plenty, (if you are preparing more than 2 servings at a time), and a 12-ounce can, because of it's size, will probably last longer on the shelf than a 6-ounce can, as smaller amounts of any food will spoil faster than larger amounts.<br /><br />Tomato PASTE -any brand -- is, I think, far more economical than tomato sauce.  Tomato sauce usually includes ""water"" as an ingredient, and most people can add that themselves!  Diluted, and with different ingredients added, tomato paste can become tomato soup, tomato juice...even tomato sauce!  If you don't want the bother of growing and/or canning your own tomatoes, just buying tomato PASTE at the store seems an economical, tasty, and very easy-to-prepare choice!<br /><br />""Contadina Tomato Sauce -- New York's Best-Selling Brand.""  I haven't heard that jingle in quite a while...so it might not be true any more.  Still, this is inexpensive, and quite delicious tomato paste.  Not organic...but all natural.  With that ""possibly imagination-engedering"" picture on the can, it is, I think, quite a good choice!"
566389,B004R8L71W,A2M34TR2T9YAXV,"Lita Perna ""Licensed Clinical Professional Co...",1,1,3,1311811200,It's Okay,"According to the side of the box, this macaroni & cheese is made with an ""enriched Cauliflower pasta product"". That's good.  But most of the other ingredients on the side of the box look like they're chemicals. Not good.<br /><br /> The instructions ask you to add two tbsp of margarine. That's not good either.<br /><br /> How does this stuff taste? Okay. Not bad. It tastes like macaroni and cheese.<br /><br />You might feel better about eating and serving this product because the pasta is made from a vegetable. Good for you.<br /><br />But if you think this 370 calorie per 2.5 ounce serving is a health food product, let's get together so I can tell you about a bridge I want to sell."
119730,B000N2TLSW,A4O26Y93JW6CC,Herb Schwartz,0,0,5,1305504000,Was not available localy,Placed order and recieved merchandise a few days later. I was trying to buy the Gum Localy but No One had it available. The Gum was Fresh and I could not be happier A Great way to shop.
526185,B001ABOC4S,A2JWDL0RQFYA6Q,Juanita Peterson,0,0,5,1314230400,Best Thai Tea out there!,"Amazon has the best prices for this thai tea.  We have been drinking this for several years, and the auto ship lets you save more."
55190,B000KAKZ2I,A2MZXDOF60SZZJ,T. Ashwell,2,2,1,1293580800,Make sure they're not expired!,I've ordered Greenies two times now and both expire within a week of receiving them. I sent the first one back and won't see my money for 4-6 weeks. Guess I have to do the same yet again. Spend the extra dollar at the grocery store to be sure they aren't going to expire before you can use them. I don't plan to feed my one dog 30 greenies before they expire on the 4th.
82562,B004E2VQFS,A1119CQX7FNMC,Tam,1,1,1,1331769600,Ripped off,"The advertisement for this product is very misleading and accualy lies out right about what you are getting, it says you are getting 30 8oz packets of  mix when you are accualy getting 30- .5oz oz packets and because of the high price of $17 you are easily misled. The same amount of product at Walmart is approx. $5, around 30% of what this seller sold his for. RIP OFF!!!"
473453,B0030VJ79Q,ATJLN8GUO8QRD,newmommy24,0,0,1,1339545600,Gross. Daughter won't eat it. Neither would I.,"I love Happy Baby products but this is GROSS. Unless your child really loves Spinach (in which case, why would you be buying this? you could just feed them spinach : )<br />It just tastes awful. UGH."
370326,B000N8QJUE,A14ZHGUYIN6Y3Y,Christopher,2,3,1,1288051200,EXTREME!,"Nasty. Absolutely NASTY! I can still smell it and I wish I couldn't. I only put a few drops of the sauce in because I hated the way it smelled, but I was still willing to give it a try because some great tasting things can smell bad.<br /><br />Nope... it was just as bad as it smelled. Extremely unnecessarily powerful flavor... kind of like drinking soy sauce and salt together. I guess someone might like it if their taste buds are numb.<br /><br />I will never touch another Annie Chun's product again because of this experience. I don't think their taste testers have my tastes because that was nasty to the EXTREME!<br /><br />If you buy this, then good luck."
499510,B000CQID6U,A10EII7MQD4N28,SunFire,0,0,4,1240185600,Triple Bergamot,"I like this tea. Whenever I pull a bag out of it's foil envelope, i like to inhale the scent of the Bergamot Oil.  Triple Bergamot ?  Bring it on !"
339760,B001IZIBES,A2MQILM9YVE6E0,"Cordelia Ryan ""Cordy""",2,2,5,1304985600,Very tasting..,I love buying organic and this brand seems very tasty--strong but not bitter. I purchase this brand or Simply Organic and both are equally good I think. I love that Amazon gives us so many choices when my local grocery stores doesn't.
435629,B000HDI5O8,A28Q0JA9H8WZOD,Bichon Mom,4,4,5,1291507200,Compared to another brand,"I use a lot of pumpkin.  I especially enjoy it mixed in my morning oatmeal and my little dog considers it a real treat.<br /><br />I was leery of purchasing this product because of the some of the negative reviews so after opening my first can of Farmer's Market Organic Canned Pumpkin, I felt obliged to do a review.<br /><br />I am so glad that I ignored the negative reviews.  I happened to have a can of Libby's pumpkin puree (my usual brand) already open so it was easy to do a comparison.  The Farmer's Market pumpkin seemed a little creamier and the color was very similar but perhaps just a shade less bright.  To my palate, it seemed to have a slightly earthier taste, more like sweet potato but when I added cinnamon and sweetener, it was impossible to detect a difference.<br /><br />None of the cans were dented and the expiration date of October 2013 is almost three years in the future.  I am very happy with this purchase and delighted that it is offered on subscribe and save since pumpkin puree is not something all grocery stores routinely stock in the off season."
155989,B000WFNLP4,A3LHFJBWYOLWW9,darlyn123,1,1,5,1319414400,"Excellent, no junk, dogs love, great price","I researched all the medium priced good quality foods made of lamb and rice and this was the only product that actually had real lamb as the first product followed by lamb meal, then has rice, carrots, peas, eggs, etc.  Only nonfood items are the required minerals to balance diet and taurine and glucosmine.  More natural than the natural products.  Couldn't ask for more.  Plus comes in 35# bags not just small.  Definitelt recommend."
396008,B000PGQQES,A3P5CHBUHPQGEI,Scottie,0,0,5,1342742400,Harney & Sons are top notch,"Harney and Sons blends some of the best teas we have tried.  It is clear the company takes care in using top quality tea (whole leaves, no dust), flowers/blossoms and flavorings.  Over the years, we have tried several of its teas and it's hard to pick a favorite.  The packaging is nice, with each bag sealed in its own foil pouch to ensure freshness.<br />This tea have a very rich and complex black tea flavor with no bitterness upon cooling. We brew it for six minutes to extract the full flavor.  The bergamot taste is mild, however, so if you are looking for a hearty citrus flavor, you may want to buy a small amount and give it a try."
437685,B005A1LGIY,A2OW356OMJNAVH,BMAR,0,0,3,1318377600,Nice alternative...just sweet enough and just tart enough for me,"I really liked this flavor, apart from the bright color which seemed unnecessary.  It's a nice crisp green apple flavor that I enjoyed as an alternative to the standard flavors that are available. I thought the sweetness was just right as well as the tartness.  Didn't try it as a try martini with a shot of vodka, but could see it as a fun, low calorie cocktail."
370363,B001EQ4H7G,AV5JGP2VYCZXA,"Kriston A. ""day hiker, music lover""",0,0,5,1247788800,Yummy and fun!  A crowd pleaser!,"Whenever I have guests over, I offer them a glass of Butterfinger cocoa.  They love it!  It really is fantastic!  My local grocer is no longer stocking this so I was SO happy to find it on Amazon!  Great deal!"
